,Industrials,Consumer Discretionary,Finance,Technology,Real Estate,Health Care,Miscellaneous,Telecommunications,Utilities,Consumer Staples,Energy,Basic Materials
895,14525.36023658514,37207.528851270676,24146.980986475945,13386.509105563164,6366.791874408722,28451.63048708439,329.6199951171875,677.3586437702179,3100.085780620575,3080.1243386268616,3918.9929904341698,587.2879186868668
896,14616.535707890987,37822.03160762787,24138.98630797863,13520.89235174656,6396.602659463882,28838.89104259014,328.26999163627625,674.7657690048218,3123.0791261196136,3104.425763130188,3944.4900109767914,589.1615054607391
897,14733.035448491573,37217.49266111851,24206.012798666954,13572.546983778477,6415.161289691925,28613.093551278114,330.2300078868866,679.8612768650055,3155.2203273773193,3101.162157058716,3953.263014435768,581.9426311254501
898,14634.050658166409,36632.86163830757,23990.045473217964,13332.36440116167,6351.289991140366,19931.331357479095,325.99999952316284,678.6715967655182,3134.854037284851,3048.555844068527,3916.4849952459335,577.0159927606583
899,14539.40837162733,36479.20397949219,23915.71201825142,13050.456037223339,6357.085846424103,19296.488327741623,328.24000000953674,681.5741622447968,3118.8645317554474,3035.0550966262817,3947.0400227308273,579.7827107906342
900,14842.490820407867,36678.315182328224,23953.318928599358,13038.42926377058,6460.187641620636,19452.140127062798,330.1799952983856,681.4051947593689,3145.71128821373,3029.0786604881287,3951.4520143270493,587.4140930175781
901,14652.319494128227,36494.80945754051,23997.976328969,13051.334994971752,6483.622931957245,19323.623064756393,327.4600031375885,679.2175076007843,3118.5254504680634,2998.410964012146,3999.1100207567215,577.2663408517838
902,14695.595973610878,37261.040068507195,24095.275000333786,13181.093579888344,6471.712324857712,19556.639991402626,330.220002412796,681.8037910461426,3139.1651482582092,3007.7244548797607,4030.9900188446045,575.1573497056961
903,14694.649894356728,37114.42243015766,24048.529774308205,13164.893435657024,6422.705188512802,19503.688107430935,331.4499969482422,685.7375757694244,3136.364232301712,3061.185118675232,4015.4450196027756,581.1120134592056
904,14761.049572587013,37440.96085369587,24081.558550477028,13272.503113090992,6389.283680438995,19520.356765925884,333.19999504089355,700.4440500736237,3146.3675224781036,3053.05654835701,4034.0699768066406,576.3985444307327
905,14802.92596423626,37546.64576077461,24092.686691641808,13396.695143043995,6351.436736822128,19548.629831433296,336.8300025463104,701.887059211731,3142.886019229889,3053.587893486023,4043.3950411081314,575.0965062379837
906,14795.876186788082,37200.905168414116,24121.873038053513,13377.16602730751,6331.330442667007,19596.361756682396,338.74000668525696,699.6136658191681,3133.095922231674,3046.123053789139,4022.9500257968903,573.8445807695389
907,14734.320146381855,37243.728643774986,24100.124187469482,13361.164825439453,6342.252983093262,19686.245605885983,339.40000081062317,700.0931513309479,3144.7294628620148,3050.057308912277,3993.2400119304657,571.572917342186
908,14622.87690794468,37060.16259872913,23983.29623234272,13298.058821678162,6288.235554456711,19296.70757174492,336.6399953365326,691.9412958621979,3132.007103919983,3034.0165786743164,4006.819995164871,565.0054577589035
909,14498.07770884037,36753.061114668846,23872.05094921589,13233.081854343414,6276.63250041008,19259.49826836586,337.2700004577637,691.2532739639282,3125.3014738559723,3023.107241153717,3951.2999947071075,558.5709104537964
910,14593.164528489113,36649.42151391506,24052.188429117203,13291.624510645866,6308.20919251442,19245.421173870564,340.7200016975403,696.1098239421844,3147.749118089676,3058.3850932121277,3955.519986152649,559.494264960289
911,14409.901081860065,36300.452644348145,23882.468883275986,13110.914904475212,6338.682771444321,19517.3659568429,338.9600019454956,691.2539241313934,3147.7176580429077,3043.4793338775635,3834.3299770355225,542.4661730527878
912,14548.5834633708,36279.52044928074,24076.442504763603,13170.535520195961,6382.339184045792,19735.91696423292,342.02999448776245,700.2586824893951,3180.6988472938538,3064.5371191501617,3853.140006542206,547.5227048397064
913,14612.52338474989,36483.22296452522,24125.89363527298,13194.21349966526,6428.940503835678,19871.481495022774,344.3500008583069,702.8426535129547,3188.989275932312,3092.1427788734436,3875.6549665927887,553.0925495624542
914,14688.55518078804,36650.75041246414,24202.04710507393,13241.892893910408,6422.652808666229,19983.66446828842,344.3400077819824,704.9111614227295,3181.0173156261444,3105.8200109004974,3914.404989719391,557.8154520988464
915,14822.289816379547,37193.04507470131,24308.21256661415,13347.685427069664,6405.20850610733,20263.2591817379,351.0699996948242,708.701103925705,3176.37775015831,3096.9243528842926,3940.799997329712,561.344362616539
916,14781.518538713455,37105.020030379295,24296.037109851837,13408.577750086784,6380.427945137024,20043.956824302673,349.289998292923,704.9406559467316,3160.2876646518707,3094.770179748535,3991.1800088882446,563.8373245000839
917,14684.233186006546,36901.52908575535,24177.090062618256,13419.927312135696,6369.97839474678,19832.49820381403,349.9300014972687,703.2015478610992,3153.52263212204,3095.0259420871735,4000.2810175418854,555.5962291955948
918,14780.497022509575,36826.166951298714,24247.361362814903,13623.071982264519,6390.303217887878,19608.7801014781,349.4399993419647,707.7321381568909,3161.5325739383698,3106.121676683426,4046.204997777939,560.1092600822449
919,14905.8000715971,36947.05610597134,24271.86403286457,13702.12179017067,6374.778320074081,19928.33845025301,345.22999715805054,713.1229662895203,3144.820111513138,3106.045288324356,4063.3000152111053,565.9577423334122
920,14873.358421683311,37139.3926640749,24215.327019810677,13743.134326815605,6443.199632406235,19891.101003170013,346.20999693870544,710.3191816806793,3131.162854909897,3072.8210155963898,4005.7450079917908,563.0114328861237
921,14918.117386698723,37081.36678099632,24212.877458691597,13791.511116027832,6452.486787319183,19948.172815918922,348.34999537467957,713.3733549118042,3140.9117896556854,3088.1603589057922,4021.6849908828735,565.6617780923843
922,14800.142560362816,36915.93762242794,24112.668850302696,13760.443034052849,6423.739609003067,19897.90666013956,345.6800010204315,704.9276473522186,3138.4000935554504,3076.8460171222687,4027.090010881424,556.5694316625595
923,14832.162042975426,37203.361424803734,24197.923228740692,13801.581763863564,6441.060686588287,20159.783279180527,346.2999949455261,705.9000821113586,3140.2975969314575,3090.496755361557,4010.0099844932556,554.544591665268
924,14749.130821466446,36718.48526608944,24208.085622787476,13771.285735964775,6374.486132621765,20023.138810157776,348.52000522613525,696.8682169914246,3146.933959007263,3072.330378293991,4014.90400993824,546.7809439897537
925,14807.074827551842,36568.738995850086,24148.71288740635,13547.07235133648,6413.8962297439575,19913.5655733943,349.14999532699585,696.1411714553833,3178.078690290451,3078.7061161994934,3971.9100009202957,551.7491230964661
926,14807.58780002594,36483.58799248934,24063.990204572678,13474.200296282768,6420.777240991592,19771.978049337864,346.73999524116516,698.4205889701843,3189.3551330566406,3100.278242111206,3900.3949922323227,547.4690943956375
927,14775.193900346756,36529.69949012995,24014.787075400352,13478.094974517822,6372.842275857925,19761.72379809618,350.0600049495697,696.4305894374847,3170.1059744358063,3095.84822845459,3875.77500808239,543.6553374528885
928,14816.855049729347,36533.38679653406,24004.27639400959,13547.159144163132,6377.723996162415,19064.15606212616,358.4000012874603,699.516811132431,3176.128187417984,3106.124640226364,3865.9349697828293,545.4507751464844
929,14800.865039229393,36538.8835452199,23975.677358984947,13538.872500896454,6372.238561153412,19137.407566308975,366.0599958896637,702.3280506134033,3171.984852552414,3096.1525082588196,3920.6900182962418,544.6755514144897
930,14846.474905610085,36700.266940534115,23868.178886294365,13527.534177064896,6363.834445238113,19158.25391995907,369.51999855041504,709.8680453300476,3168.780165910721,3116.4738945961,3950.105010509491,551.4072678089142
931,14897.3842086792,36633.34450304508,23839.51030933857,13616.533282876015,6387.40623831749,18924.286716759205,372.8399963378906,715.0334975719452,3186.258880376816,3109.3337829113007,3934.189973592758,552.433019399643
932,14993.537146687508,36683.63570034504,23983.364216685295,13670.43971824646,6353.5626974105835,18822.164501726627,375.509996175766,712.8488821983337,3180.210650205612,3114.0930695533752,3931.4049867391586,556.6219950914383
933,14934.780328154564,36567.08190894127,23790.04632139206,13457.44673860073,6374.302928447723,18314.453897297382,374.8499970436096,710.4474046230316,3187.427890777588,3103.6889050006866,3921.1999691724777,557.2229046821594
934,15063.280986785889,36824.38557738066,23771.647593140602,13530.533364534378,6342.347127914429,18662.07389384508,379.1099965572357,712.4352874755859,3188.4881920814514,3088.1138908863068,3956.2799946069717,562.8742809295654
935,15068.807619214058,37646.679293870926,23866.054780244827,13417.160015583038,6264.560924053192,18627.476440489292,377.5999913215637,710.235413312912,3141.6712448596954,3047.805367231369,3986.1499885320663,569.532308101654
936,15117.217615962029,38540.544849574566,24061.79068994522,13544.720213413239,6336.316470623016,18701.29292613268,377.3499994277954,717.3339991569519,3158.957086086273,3078.363920688629,3993.049998641014,575.5347678661346
937,15159.085686087608,39490.04403710365,24028.60730612278,13515.940781593323,6350.517315387726,18595.94782537222,370.9200053215027,717.076057434082,3169.72887134552,3073.5452926158905,4023.0399938821793,575.7672309875488
938,14991.867661833763,38564.91299152374,23814.02650117874,13515.430429697037,6251.909814596176,18753.603897333145,367.0600025653839,711.9363720417023,3139.8670711517334,3043.1582527160645,4046.544969201088,568.1004647016525
939,14995.974763274193,39300.01842343807,23749.873136281967,13531.205147385597,6234.574360609055,18764.837050378323,373.2400019168854,711.6493265628815,3119.2675671577454,3033.327408313751,4079.839979171753,566.1101920604706
940,14886.55518579483,38514.87683188915,23538.626279354095,13420.89039003849,6166.059909582138,18750.42477887869,375.8499994277954,707.1284263134003,3090.729585647583,3033.8553936481476,4050.785011291504,560.2222884893417
941,14875.033281803131,39207.435449779034,23470.633531332016,13443.141451597214,6171.753720998764,18704.10881459713,372.6599988937378,710.6202239990234,3108.9633235931396,3022.797534942627,4059.49998408556,557.3876873254776
942,14870.789862155914,39012.59532535076,23460.40715932846,13477.685817956924,6254.7364048957825,18714.654123961926,371.53999972343445,713.5358057022095,3138.784865617752,3023.445934534073,4071.4900040626526,557.8903058767319
943,14863.908406496048,38942.18015515804,23363.523024320602,13408.350963234901,6176.779954910278,18637.534948527813,365.0100026130676,710.8957407474518,3122.8315930366516,3002.689840555191,4120.495006740093,557.2516214847565
944,14832.197480678558,37583.79346829653,23293.713192105293,13259.54189324379,6153.059385538101,18454.986340343952,360.15000224113464,710.1175944805145,3135.374370574951,2989.509646654129,4127.750000238419,562.5522991418839
945,14909.819349646568,38488.05335044861,23489.075582385063,13336.57579767704,6121.882112264633,18838.058356285095,360.4700026512146,707.7410573959351,3120.0325627326965,2979.459857940674,4189.653997421265,561.8143945932388
946,14768.520735383034,38160.46850305796,23384.033987402916,13069.641147375107,6060.937694549561,18402.71515363455,354.59999990463257,706.6220810413361,3109.71035695076,2975.6699833869934,4140.884968161583,559.5969599485397
947,14611.116431593895,37907.33001500368,23252.736025571823,12891.94740819931,6057.216675043106,18117.45485419035,355.22000527381897,705.2161829471588,3133.9649822711945,2973.9352037906647,4133.210021615028,553.7465428113937
948,14598.508229851723,37488.07421994209,23309.606640934944,12659.561205506325,6133.05303144455,17885.69840145111,353.85999941825867,704.6961929798126,3159.22270655632,3010.942411184311,4111.50498509407,550.7234197854996
949,14396.987905025482,37152.8367510438,23285.935364842415,12584.555065751076,6169.461168050766,17714.839845597744,356.1499991416931,705.3335003852844,3168.759948015213,2977.996824979782,4141.069986104965,538.4372277259827
950,13897.80572605133,35308.93233972788,22836.90299975872,12077.79273879528,6064.155567884445,17188.98179078102,346.27500796318054,693.918689250946,3138.5332510471344,2930.145781517029,3971.79502594471,524.0627644062042
951,13592.597304940224,34615.05711513758,22337.971254825592,11945.513095736504,5893.699015617371,16862.637515366077,341.3300015926361,679.7050771713257,3077.7988991737366,2886.724957704544,3869.6350232362747,527.4973747730255
952,13637.909441709518,35665.51410770416,22201.845856308937,12216.089774250984,5850.662781000137,17069.37971842289,340.3400068283081,689.4761099815369,3073.2426447868347,2900.664145708084,3917.1650215387344,527.6544256210327
953,13657.29278421402,37208.259986281395,22235.10899913311,12154.750757336617,5882.599178314209,17163.931091845036,344.75000619888306,689.3345715999603,3084.7780244350433,2915.1615047454834,3891.174964904785,534.8541927337646
954,13956.641396582127,36954.780986607075,22488.219764232635,12546.14321911335,6015.645131587982,17665.144088208675,351.51000022888184,700.7176542282104,3140.462173461914,2968.2813329696655,3960.2350130081177,541.7121022939682
955,13857.107440054417,37020.54579305649,22501.32783484459,12499.88579928875,5998.284661531448,17704.80818670988,347.6499991416931,699.7630424499512,3135.1325540542603,2960.5420830249786,3914.4050122499466,535.7465881109238
956,13558.164592802525,37222.43531733751,22222.62674820423,12230.04573637247,5976.807826757431,17803.247320652008,348.2899971008301,691.1757276058197,3133.6015079021454,2939.062830209732,3852.529964208603,527.8805277347565
957,13439.281326711178,37820.61474472284,22162.30083179474,12078.522716224194,6001.934199810028,17545.25415417552,341.1499936580658,695.2418346405029,3162.6118252277374,2971.120590209961,3813.1399669647217,523.8811049461365
958,13423.036589443684,44930.07585030794,21929.689943671227,12159.328756809235,5927.602940559387,17298.715406775475,342.75999450683594,694.6880497932434,3147.1890726089478,2981.387976884842,3754.3299983739853,522.3271324634552
959,13195.377461731434,42165.47844910622,21807.62760925293,12096.33010661602,5933.324999332428,17220.893385380507,343.2799913883209,695.1412510871887,3125.2903888225555,2974.2599198818207,3660.245012462139,503.05968141555786
960,12752.264609634876,39744.966130793095,21238.696983337402,11546.011556744576,5967.847613334656,16448.884609550238,339.83999729156494,673.5121371746063,3134.1308398246765,2963.5965106487274,3490.1419858932495,479.76635110378265
961,12947.025549352169,41120.71246320009,21566.75554895401,11815.760124027729,6042.582108139992,16512.071335732937,340.18000650405884,679.2453560829163,3114.3025925159454,2944.5880239009857,3549.2749696969986,486.7284622192383
962,12843.6282736063,41198.20105725527,21406.306591391563,11644.544718801975,5899.1168422698975,16379.467643857002,336.06999921798706,669.4220714569092,3073.453591823578,2929.2611513137817,3526.0150159597397,486.44522082805634
963,12684.169260919094,43008.67290717363,21501.62689268589,11459.287457764149,5963.234262704849,16326.860577821732,340.1400055885315,666.275536775589,3096.9949159622192,2967.528338432312,3428.2779809236526,478.2493699789047
964,13001.285887777805,43800.69244706631,21783.37735593319,11705.82207942009,6010.345906496048,16659.328095406294,341.9999966621399,676.6782901287079,3119.2006573677063,3028.2468581199646,3481.8149911165237,489.49818658828735
965,13119.031584918499,46403.72676807642,21880.32278096676,11949.520060837269,5956.133635520935,17027.4469769001,343.23000264167786,686.4503424167633,3093.6106662750244,2981.8627710342407,3560.2350041866302,490.5703589916229
966,13436.852666556835,46600.94558471441,22095.626310944557,12229.448854327202,5978.041676044464,17302.444024324417,345.5399966239929,693.6646316051483,3094.1181304454803,2992.8914318084717,3512.4850075244904,507.8499411344528
967,13509.76970922947,46190.41007167101,22119.43072938919,12191.905446529388,5958.773273706436,17290.831610649824,346.9399964809418,708.660596370697,3074.545726299286,2970.1921105384827,3502.9899618029594,509.41243743896484
968,13552.743782401085,43157.71414476633,22165.6319668293,12089.60004556179,6040.59663271904,17213.82357132435,345.13999104499817,710.7402122020721,3105.7592194080353,3012.6854388713837,3550.9599816799164,508.6357401609421
969,13700.248684883118,44144.78750342131,22306.245577692986,12138.336387693882,6066.553350448608,17264.436622560024,347.8600025177002,714.426943063736,3141.3436794281006,3040.488575220108,3549.9150260686874,509.1313548088074
970,13942.771433711052,43009.43899548054,22523.483872056007,12397.649743497372,6131.61291718483,17510.83823722601,360.78000569343567,724.6336877346039,3182.983140230179,3062.6786453723907,3625.413008451462,516.2824459075928
971,13840.499501109123,40503.94781059027,22543.64713191986,12360.04368430376,6132.584183692932,17459.507856070995,357.5400004386902,721.9456026554108,3174.4525656700134,3052.9944474697113,3500.7749613523483,509.31663608551025
972,13651.844551444054,42064.436881542206,22337.491334080696,12155.61623609066,6101.2767922878265,16975.12099248171,355.2399935722351,714.1589224338531,3176.265341281891,3062.976234436035,3480.3200209736824,499.0206607580185
973,13386.41210782528,40554.58010262251,22088.679707288742,11782.03666293621,6088.925844192505,16541.16132557392,353.0800082683563,703.8670625686646,3169.5919053554535,3042.0049934387207,3364.48502355814,491.8806639909744
974,13347.18686157465,41581.78987085819,22138.95501077175,11820.229262113571,6102.899771928787,16273.991829395294,349.3300030231476,706.4619460105896,3165.1697146892548,3022.5826107263565,3256.24096930027,489.46531414985657
975,13318.037033259869,39907.66677427292,21920.189004182816,11762.869696259499,6084.8237072229385,16017.103194445372,343.67999172210693,708.7182366847992,3149.403270483017,3012.746315598488,3213.2459676265717,490.824853181839
976,13515.67955482006,39395.536331534386,22157.669543743134,12028.944968283176,6024.639773845673,16252.205114006996,346.2700047492981,716.0846486091614,3167.3075127601624,3016.8347334861755,3272.8299728631973,499.8588984012604
977,13561.052089035511,38609.433490514755,22184.717575788498,12005.814095139503,6084.513418197632,16424.27153480053,342.8300018310547,720.57586145401,3191.3701722621918,3040.916838645935,3323.635029733181,504.7165856361389
978,13299.995131075382,38305.68912488222,22079.308288812637,11545.344615340233,6077.124212741852,15958.199043035507,341.2499952316284,715.6663086414337,3190.4428763389587,3036.9383823871613,3308.5000113248825,501.8953239917755
979,13038.887178480625,37628.21234256029,21759.36281001568,11417.567882359028,6018.980586051941,15816.491381406784,336.86999583244324,701.2449052333832,3156.8145623207092,2991.6619441509247,3152.7470348477364,488.82478737831116
980,13181.306849777699,37423.24679350853,21864.367959856987,11591.022905051708,6047.097372055054,15863.27869772911,339.35000133514404,710.8384916782379,3142.260678768158,2996.355791091919,3226.875046849251,494.1917839050293
981,13137.857850015163,36400.41242647171,21855.885202765465,11581.009567975998,6037.035802125931,15916.555383682251,341.3500072956085,709.9174056053162,3139.900425195694,2996.6115040779114,3109.0069768428802,482.80755150318146
982,13284.632677733898,36249.60491895676,22079.76719403267,11770.628029465675,6044.966141700745,16085.402769565582,343.6999945640564,716.5545678138733,3160.757598876953,2989.8646132946014,3141.0099977850914,485.0238598585129
983,13155.500133752823,36804.321294009686,21956.51850014925,11698.427019655704,6052.40860247612,15936.344857871532,341.16000986099243,719.5390634536743,3160.4016370773315,3002.710102081299,3124.371010363102,481.3405593633652
984,13498.451386868954,37717.020839214325,22290.62796574831,12067.259920954704,6125.647228837013,16250.306700885296,344.1600000858307,728.2272825241089,3177.729380607605,3027.772881746292,3151.0619765520096,494.2194381952286
985,13468.315465509892,37409.18637174368,22216.291135966778,12028.603831231594,6118.803254246712,17267.831758141518,349.0100133419037,724.0970265865326,3164.512749195099,3013.3788709640503,3200.0750240683556,491.6248883008957
986,13552.35537558794,36799.18980270624,22321.30667746067,12185.89540463686,6153.0967408418655,16784.717020213604,347.08999848365784,726.3630521297455,3199.1516151428223,3006.3953082561493,3149.618997633457,492.7318059206009
987,13681.049811780453,36972.65694022179,22419.515742003918,12368.405794680119,6195.332370758057,16586.37573081255,352.29000902175903,721.6081809997559,3228.5496954917908,3015.493574857712,3230.7179921865463,500.1058224439621
988,13084.228380143642,35483.58820962906,21666.103364944458,11894.704473376274,6082.154276132584,16128.837197363377,347.7599995136261,706.6986875534058,3196.3109097480774,2953.1904590129852,3121.4210035800934,487.6127464771271
989,12951.852401435375,34834.99172127247,21548.650679588318,11905.712764382362,6214.333697795868,15704.043735444546,348.1500051021576,710.6632483005524,3197.0537271499634,2943.1634109020233,3080.848991394043,483.3667608499527
990,12654.898055255413,34847.14991027117,21351.32167607546,11587.183276295662,6134.421017885208,15200.626093149185,344.57999992370605,698.8795909881592,3197.5479423999786,2912.0569331645966,3062.7109956741333,478.73306000232697
991,12607.46818214655,34272.95961916447,21165.612719476223,11676.938213765621,6097.952597618103,15190.892735540867,340.4200003147125,697.9095928668976,3192.7008123397827,2907.445991039276,2987.189022600651,475.9835213422775
992,12542.619524657726,34941.96587920189,21073.14048308134,11677.057056605816,6099.2163372039795,15231.516645789146,349.7200057506561,698.908753156662,3209.3590235710144,2919.6947664022446,2970.1310070753098,475.3995096683502
993,12684.604521214962,35081.8263232708,21222.559740245342,11825.877341866493,6004.037081480026,15404.882018446922,358.7299921512604,702.7589449882507,3215.5934829711914,2955.9482971429825,3008.3349900245667,481.22394585609436
994,12570.134467542171,34315.96516221762,20970.36349374056,11742.67242783308,6021.648583650589,15146.776494085789,354.9999988079071,700.0871450901031,3229.6505875587463,2945.5049225091934,2982.9500354528427,480.6173777580261
995,12386.136716544628,34253.1482026577,20715.871886909008,11518.835151135921,6010.06584584713,14834.069308549166,350.56999135017395,692.5988838672638,3216.4495145082474,2902.330310821533,2898.98098552227,474.32252609729767
996,12177.794533967972,33134.32019621134,20416.149292469025,11210.942610859871,5773.983191609383,14359.595028400421,341.80999779701233,680.808426618576,3119.5938787460327,2839.8653136491776,2824.401020884514,467.7429265975952
997,12216.62415099144,32932.5025100708,20300.333327889442,11309.156641185284,5838.330124974251,14187.471954137087,340.7300043106079,680.9194533824921,3096.328456878662,2819.879646897316,2739.5250076055527,468.65151965618134
998,11996.70438694954,32637.814700067043,19978.429104983807,11125.857589781284,5761.120489358902,13877.265625149012,334.52999353408813,673.9836165904999,3084.895985364914,2799.894973874092,2707.0770340561867,456.98173928260803
999,11821.621930241585,31784.39341622591,19788.194197058678,10949.739623785019,5665.722389817238,13499.31653380394,331.8700077533722,668.4063203334808,3077.002557873726,2778.2293276786804,2601.8599732518196,454.11667835712433
1000,11665.408465623856,30108.93134880066,19564.06667125225,10655.262810230255,5603.330583512783,13109.73680216074,324.0800087451935,649.0285470485687,3037.1528183221817,2734.1665283441544,2536.0699820518494,447.7910531759262
1001,11373.38389468193,29245.83545589447,19228.98549234867,10453.329442679882,5406.37388586998,12855.47954750061,322.0999982357025,638.4862418174744,2907.5138889551163,2665.9539581537247,2465.475002706051,440.10995972156525
1002,11861.994570434093,30964.320788681507,19897.748840928078,10984.021107077599,5592.927659988403,13549.152691811323,337.97999596595764,658.6681005954742,2974.594061613083,2729.454421877861,2644.550000011921,455.6565235853195
1003,11996.097052156925,31676.34497410059,19964.403810322285,11126.359220445156,5580.714643597603,13593.054117888212,341.0499963760376,659.9687476158142,2992.6252706050873,2733.8986735343933,2664.055999815464,459.4993109703064
1004,12034.006393194199,31533.019082427025,20121.020301103592,11147.481824874878,5573.260888457298,13610.633293271065,343.0800004005432,663.9839448928833,3002.994901895523,2723.1680459976196,2708.6560027599335,455.3075473308563
1005,12141.706630825996,31367.440028131008,20244.35538327694,11202.754644930363,5573.9286878705025,13883.768166780472,345.63999819755554,669.6465730667114,3025.2631936073303,2741.3777000904083,2704.5070167183876,458.61261105537415
1006,12169.105371057987,31989.919920504093,20402.58446854353,11217.324796974659,5505.254433512688,13857.889177709818,344.2500021457672,675.3848469257355,2988.143079996109,2726.4358417987823,2789.90401917696,461.3890233039856
1007,11886.636048555374,31008.610944211483,20215.784219563007,10776.750014066696,5517.158524155617,13487.657335281372,337.9200026988983,670.3850862979889,2987.216398715973,2727.6077768802643,2804.7000071406364,453.9376950263977
1008,12338.02367156744,32223.887108504772,20732.93569010496,11192.70156288147,5626.622651338577,14028.660527735949,349.5600039958954,690.5527267456055,3041.7503312826157,2782.7014462947845,2918.694958806038,471.8872232437134
1009,12456.190776407719,33880.44386535883,20830.316701889038,11370.636776387691,5683.170564293861,14203.203694909811,352.93999791145325,695.3218321800232,3038.818633079529,2802.0494587421417,3013.190987408161,474.85915780067444
1010,12634.277625322342,35329.772184193134,20997.664863467216,11490.073326945305,5798.5261154174805,14368.852306991816,356.21000027656555,698.9641318321228,3087.779534816742,2836.1830649375916,3039.6599798202515,482.4953513145447
1011,12746.522143304348,34940.481667757034,21072.12364590168,11641.160680353642,5808.3731995821,14575.245792210102,358.0900044441223,697.7610492706299,3083.2475488185883,2826.769218325615,3085.710003376007,486.0612075328827
1012,12846.066824436188,35205.48445099592,21085.635315418243,11732.684956610203,5870.9678601026535,14651.798301637173,356.020001411438,703.3260550498962,3119.6095876693726,2853.688725709915,3102.8250346183777,490.6185688972473
1013,12849.22205209732,35234.99712604284,21094.147735357285,11749.582143604755,5889.011939048767,14648.037105679512,355.8299889564514,708.7190608978271,3112.3422408103943,2860.3553550243378,3074.0200469493866,490.1652663946152
1014,12750.79189491272,34854.217665970325,21078.177258372307,11618.844582915306,5859.541148781776,14556.18725335598,352.7899923324585,701.6934826374054,3074.8307552337646,2842.927155017853,3060.22501206398,484.7267371416092
1015,12741.85990446806,34670.93505966663,21219.855013012886,11749.15288233757,5911.553199529648,14779.705923140049,353.98999071121216,703.6190619468689,3111.1875846385956,2865.5671417713165,3076.710000038147,483.75463783741
1016,12773.393063127995,34887.231473863125,21477.4505828619,11774.484295547009,5958.463069438934,14757.367570638657,356.42999386787415,703.4696428775787,3121.958577632904,2856.850663423538,3083.479991555214,488.0501501560211
1017,12948.423437178135,35477.12611067295,21566.306585669518,11854.577090978622,5991.181766271591,14870.172560930252,356.2099874019623,704.5508544445038,3142.8102083206177,2874.4996547698975,3123.1299723386765,495.2251081466675
1018,13177.965294659138,35579.10117030144,21778.884836912155,12062.254946827888,6002.626201748848,15010.367954790592,357.8899929523468,709.3476469516754,3160.716679573059,2897.876130580902,3173.0599887371063,500.3995978832245
1019,12942.551512658596,34992.37198328972,21564.226532816887,11824.740109682083,5977.569464087486,14777.484372854233,354.9699966907501,705.8839275836945,3150.9286440610886,2886.2779281139374,3087.53997862339,496.0948488712311
1020,12867.191838264465,34705.3097102046,21596.945076704025,11835.80975651741,5977.594276368618,14776.254279971123,352.110000371933,713.037974357605,3173.5722593069077,2905.519564151764,3057.630024731159,494.23758602142334
1021,12965.493848264217,34706.47235548496,21602.570125579834,12022.428716659546,5995.553258955479,14812.680469870567,355.92999505996704,715.4136202335358,3199.506138920784,2873.140623807907,3068.7000012993813,495.7628629207611
1022,13145.69452226162,34815.50564646721,21749.11750626564,12255.13299202919,6058.809194684029,14973.259964883327,356.8700032234192,716.9453504085541,3180.430148601532,2869.2800073623657,3124.1049816012383,508.14124631881714
1023,13054.30760473013,34675.62627667189,21729.00121486187,12165.009229540825,6107.48673760891,14815.124438226223,349.460009098053,713.5901606082916,3167.698205113411,2864.4045790433884,3101.7999761104584,506.9512413740158
1024,13207.356930077076,34173.68677538633,21664.13009017706,12093.139979720116,6150.05584192276,14809.87597733736,348.3400046825409,709.0229721069336,3174.541188597679,2877.968675971031,3132.674989104271,512.874099612236
1025,13350.936416924,34493.434588968754,21778.29364860058,12255.113586187363,6212.085706472397,15021.215566575527,348.3199894428253,711.5375142097473,3196.8769315481186,2882.307944893837,3215.7750120162964,517.8992365598679
1026,13411.37983584404,34522.7345662117,21838.69076013565,12373.24842274189,6263.876801490784,15240.194458246231,346.3499867916107,720.5536687374115,3238.8219574689865,2930.7309547662735,3209.284984230995,524.9445866346359
1027,13436.808543503284,34744.280617535114,22008.04341197014,12485.129496455193,6247.836947441101,15275.822740197182,346.97999691963196,718.6894886493683,3228.7502747774124,2913.822750210762,3244.360004067421,525.8603801727295
1028,13568.694279432297,34813.50278931856,22142.0332300663,12634.332803368568,6312.558529615402,15384.73316425085,350.5600082874298,718.7941756248474,3235.7920466661453,2922.672846198082,3281.5199983119965,525.5621465444565
1029,13653.689332306385,34789.74037390947,22151.193340539932,12731.159660220146,6337.85731613636,15407.563976466656,354.4799997806549,714.7977662086487,3237.2853657007217,2934.743719935417,3289.3600190877914,527.7288993597031
1030,13662.139763176441,34115.465508461,22147.02859055996,12773.357116699219,6305.948645353317,15395.407096683979,355.5999963283539,711.4716107845306,3224.023490548134,2922.6041365861893,3281.3959847688675,528.8540151119232
1031,13523.658942997456,33825.64484333992,22124.465119600296,12636.583088994026,6367.1781405210495,15195.27294075489,357.7900002002716,710.5462894439697,3242.0637035369873,2926.871737599373,3188.915016889572,522.1972961425781
1032,13557.54805725813,33107.03421843052,22068.32869076729,12753.8718470335,6352.663811326027,15194.700524389744,357.8699927330017,713.166996717453,3260.073879480362,2937.2959164381027,3156.0499786138535,522.5774722099304
1033,13627.764206886292,33866.978736281395,22176.144807577133,12792.647448301315,6379.8744060993195,15240.322295606136,364.0099971294403,713.3152146339417,3257.3536088466644,2941.8489459753036,3163.4600001573563,521.710884809494
